date,fi_bonds,equity,high_yield,rates_credit_idx,fx_hedge_residual,futures_overlay,irs_hedge,asset_pnl,liability_pnl,surplus_pnl,equity_ret
3500,1781895130.673798,608890704.9905602,12992168.729002463,-20635869.82000764,190231065.5663669,-298946669.2641824,0.0,2274426530.8755374,3285656076.190152,-1011229545.3146148,0.13236754456316527
3501,-1770215362.8225992,1397993591.6951141,22234304.06413151,-24104598.521560308,-315622447.84213305,-1021863826.4001557,0.0,-1711578339.8272026,-3588945469.1853204,1877367129.3581178,0.3039116503685031
3502,-1612687290.6570573,655644691.7023106,25635382.492193893,-23525435.806446165,-237177686.7195867,-638856322.4466276,0.0,-1830966661.4352133,-3107335128.059809,1276368466.6245959,0.1425314547178936
3503,-1509193684.1115603,537843988.0366663,10755623.366625864,-27106044.62327516,-100922316.91803294,-633372115.138155,0.0,-1721994549.3877313,-2925238744.7059526,1203244195.3182213,0.11692260609492745
3504,-388050158.06112206,615990940.9451122,15026932.452033054,-14173503.370951222,93970528.51612766,-652637494.892057,0.0,-329872754.4108573,-715567200.6005192,385694446.18966186,0.13391107411850267
3505,-1616829454.3570473,387884701.0374,12557494.593384873,-2210727.6275831396,-72554748.75375,-464569041.9554677,0.0,-1755721777.0630631,-3115435075.322017,1359713298.258954,0.08432276109508696
3506,-40894655.353143394,453651360.27222526,14253.266237572301,-9429296.592320565,291132772.2310793,-471920841.040481,0.0,222553592.7835971,7328589.671947479,215225003.11164963,0.09861986092874463
3507,-1166590444.1746588,229295705.11870968,16323684.55892093,-12145861.910469022,-83386668.4873447,-146629095.78993824,0.0,-1163132680.6847801,-2117831590.4558868,954698909.7711067,0.0498468924171108
3508,-1482122579.7424037,438865878.5224034,-3652296.507936328,-31824366.263930447,-222697888.24772492,-433766081.2173976,0.0,-1735197333.4569898,-2830934799.0451913,1095737465.5882015,0.09540562576573987
3509,-1770215362.8225992,708184766.7392361,-9001588.253202897,-192665.79027098604,-204850163.86188152,-473596569.6822394,0.0,-1749671583.670958,-3588945469.1853204,1839273885.5143623,0.1539532101607035
3510,1750114851.4709437,1193877327.4244952,13539159.247731011,-15555842.117689626,225996550.08189783,-1024435335.703831,0.0,2143536710.4035475,3285656076.190152,-1142119365.7866046,0.2595385494401077
3511,-1303430682.3067229,61744872.33810608,3989712.874233626,-17251775.986569975,-218924119.97035277,-184269339.28744385,0.0,-1658141332.3387496,-2490812678.457223,832671346.1184733,0.013422798334370887
3512,1752988719.7476578,1313501844.4539773,-1579622.0632161684,3715978.7704127026,182854079.00255954,-583326115.5737914,0.0,2668154884.3376,3285656076.190152,-617501191.8525519,0.2855438792291255
3513,-1770215362.8225992,35825351.80672612,4979844.132324256,-23421288.60278283,-365669793.13716984,83852492.96133217,0.0,-2034648755.6621692,-3588945469.1853204,1554296713.5231512,0.007788119957983939
3514,-1069879559.201864,1204977104.9710028,1760578.161958997,-30984199.774563223,-412111796.0550002,-788283124.1398838,0.0,-1094520996.0383494,-1938685190.9573765,844164194.9190271,0.2619515445589137
3515,1781895130.673798,-1538977672.7221699,-5755744.552791214,-56024936.06380628,98591009.64244583,1315119986.976217,0.0,1594847773.9536936,3285656076.190152,-1690808302.2364585,-0.3345603636352543
3516,-1022812729.9293276,408114040.99739015,15899809.067102328,412481.9166888213,147000900.92953447,-543459640.0358641,0.0,-994845137.054476,-1855267667.0863047,860422530.0318286,0.08872044369508482
3517,341614141.40443766,-321118178.8194399,-16774430.423764614,-13516777.668001194,39517621.62635552,379875457.7071283,0.0,409597833.82671577,616410912.9087563,-206813079.0820405,-0.06980829974335649
3518,1262936718.9518692,-1101379015.2422855,8477409.121207984,-5878721.962040663,137063908.8517367,449567482.33307,0.0,750787782.0535578,2326424423.609048,-1575636641.55549,-0.23943022070484468
3519,1757018856.7933726,138420819.5578004,13967823.559678447,-12545788.859333662,44846304.22500001,-303839885.6240817,0.0,1637868129.652436,3206827917.197999,-1568959787.545563,0.030091482512565305
3520,-1770215362.8225992,643978657.8130316,9685964.856581993,-3063637.6197158135,-72554748.75375,-648992151.1042377,0.0,-1841161277.6306896,-3588945469.1853204,1747784191.5546308,0.1399953603941373
3521,-1770215362.8225992,753709968.6514025,17085137.634603918,812434.8014494048,-412111796.0550002,-584216794.551516,0.0,-1994936412.3416595,-3588945469.1853204,1594009056.8436608,0.1638499931850875
3522,1054790120.6439432,1038744085.9995579,10527799.917848432,6373780.299191852,118707152.64842375,-818830401.2942394,0.0,1410312538.2147255,2013443030.5767546,-603130492.3620291,0.22581393173903433
3523,1569924195.8142495,74343586.27896816,7523485.67911851,13345487.232383717,43489356.12269432,189647499.2088716,0.0,1898273610.3362856,2816778062.560359,-918504452.2240734,0.016161649191080034
3524,-1770215362.8225992,710835009.8470441,18175242.196968585,-3658532.814173049,-202369523.7601882,-434380771.2151693,0.0,-1681613938.5681171,-3588945469.1853204,1907331530.6172032,0.15452934996674872
3525,1781895130.673798,560875704.1888497,1199467.918318323,-9789951.078268671,384403351.5262502,-456851476.6799361,0.0,2261732226.549012,3285656076.190152,-1023923849.64114,0.12192950091061949
3526,621647440.2912549,-890495792.1331998,3784392.8676475203,-4382771.826463823,263454936.7986565,802021472.7315385,0.0,796029678.7294338,1275308480.568204,-479278801.83877015,-0.19358604176808691
3527,1160767974.5463119,-839497350.8715903,-2063063.3053459262,-15035837.362346753,44846304.22500001,271256686.6161706,0.0,620274713.8481995,2180668901.8904123,-1560394188.042213,-0.18249942410251963
3528,1770174108.6702592,1287571399.6455789,33358370.913837615,-16717643.76966055,-154281887.32673255,-830207908.4575541,0.0,2089896439.675728,3238761273.26929,-1148864833.593562,0.27990682600990846
3529,-384160174.7847381,375816497.12257546,11441964.697909597,-12542942.961776882,163020838.74120262,-271617505.6520445,0.0,-118041322.8368718,-673413278.5341825,555371955.6973107,0.0816992385049077
3530,184816649.86473805,513657515.33466595,14746442.430989768,-31232524.199183177,83226965.14409988,-541824080.3615556,0.0,223390968.21375477,303948806.0054531,-80557837.79169834,0.11166467724666651
3531,-1017706343.6932584,-449814310.45535004,-21176634.104912322,18660139.808940917,-254948787.62257805,421251870.2955365,0.0,-1303734065.7716215,-1824328246.6671162,520594180.8954947,-0.09778571966420653
3532,1412370637.9966712,981129820.0257587,27885713.718439516,-21313370.74185964,-60469182.934620254,-711354627.4941974,0.0,1628248990.5701923,2553039140.95893,-924790150.3887377,0.21328909130994755
3533,857869047.2355089,-181989711.70005918,-11326780.274668317,4405723.135802081,124704650.7635511,150594166.68742448,0.0,944257095.847559,1578322904.616703,-634065808.769144,-0.039562980804360694
3534,-1770215362.8225992,735456155.9981629,4269549.355396735,-17713835.61499366,-105128483.655832,-331518458.98571527,0.0,-1484850435.7255807,-3588945469.1853204,2104095033.4597397,0.15988177304307888
3535,284533041.3366488,526428528.17514426,10082927.540418133,6727311.829346579,181398557.83511564,-277291669.42084765,0.0,731878697.2958258,749753528.0297184,-17874830.73389256,0.11444098438590093
3536,1781895130.673798,-151361130.13366243,-9560685.381540906,6064024.452432448,130044546.19649798,143402168.59311074,0.0,1900484054.4006357,3285656076.190152,-1385172021.7895164,-0.03290459350731792
3537,1781895130.673798,2062015856.085839,11990695.760919463,5225743.059403373,44846304.22500001,-1338611388.788874,0.0,2567362341.0160856,3285656076.190152,-718293735.1740665,0.4482643165403998
3538,-1762908112.1421008,104305946.49732728,31191025.48031162,-11528664.648710318,-264806047.70783862,-53303671.03700929,0.0,-1957049523.5580199,-3588945469.1853204,1631895945.6273005,0.02267520576028854
3539,1781895130.673798,374814437.19437706,-169916.83142733236,-9267521.105406454,84510870.09174916,-283678890.4392502,0.0,1948104109.5838401,3285656076.190152,-1337551966.606312,0.08148139939008198
3540,1578766040.245493,-282592767.2987804,-5388421.3265183065,-24202914.090348933,44846304.22500001,332977330.9592822,0.0,1644405572.7141273,2881698658.0028696,-1237293085.2887423,-0.06143321028234356
3541,-140046322.6393087,1395375.3559949491,-6213314.420637945,-4037429.2443010635,138533701.2474028,-216613051.02488923,0.0,-226981040.72573918,-221320858.1292715,-5660182.596467674,0.00030334246869455415
3542,-1705970533.6711059,326855411.3823663,-1164879.2752795536,-10948056.740511801,-308038515.3324114,133068650.63555749,0.0,-1566197923.001385,-3432453570.7371144,1866255647.7357295,0.07105552421355789
3543,-1724611472.9837317,1012172273.5211946,23946316.447412416,-22771458.936760403,-412111796.0550002,-589877150.7418973,0.0,-1713253288.7487829,-3463151138.522155,1749897849.773372,0.2200374507654771
3544,888118149.0691116,757011623.8987775,27174299.88944856,-8715914.024011116,35305646.52222534,-694417467.3121216,0.0,1004476338.0434303,1714012128.1224136,-709535790.0789833,0.1645677443258212
3545,1781895130.673798,-530692955.3542588,4859649.888300338,-1480026.8859065329,-96697740.75336711,359685668.55217016,0.0,1517569726.1207361,3285656076.190152,-1768086350.069416,-0.11536803377266495
3546,-1618261757.7380958,981538214.3488576,16223777.722054657,-21193297.111239012,-263011606.29789227,-687014436.3880084,0.0,-1591719105.464323,-3185436762.335,1593717656.870677,0.21337787268453426
3547,1781895130.673798,1186644605.6554728,34417180.48931092,7341964.568385629,44846304.22500001,-968233533.9807683,0.0,2086911651.631199,3285656076.190152,-1198744424.5589533,0.257966218620755
3548,-1770215362.8225992,220895514.453887,-7895801.488657223,-3390255.567676428,-104473052.69805947,107129516.19794813,0.0,-1557949441.9251573,-3588945469.1853204,2030996027.260163,0.04802076401171456
3549,1771219342.6731687,-835171732.2505964,-3882093.6647257335,-5329614.295642987,44846304.22500001,501373784.93142587,0.0,1473055991.6186295,3285656076.190152,-1812600084.5715227,-0.18155907222839052
3550,1733269641.528929,657829216.1807537,18269343.89524312,-14197262.296891693,44846304.22500001,-476355393.7714219,0.0,1963661849.761612,3232688681.4470453,-1269026831.6854334,0.14300635134364212
3551,1781895130.673798,1346214403.8255095,4369152.299725769,-20234488.371814698,44846304.22500001,-688782413.1173065,0.0,2468308089.534912,3285656076.190152,-817347986.65524,0.2926553051794586
3552,1781895130.673798,1347194808.4300551,13792722.051379286,-14699846.437116966,384403351.5262502,-995233330.8700851,0.0,2517352835.3742805,3285656076.190152,-768303240.8158717,0.2928684366152294
3553,1781895130.673798,736105854.3038319,24637703.35990651,7736015.614425712,206157777.9258794,-376815039.45263857,0.0,2379717442.4252033,3285656076.190152,-905938633.7649488,0.16002301180518086
3554,1781895130.673798,1494437682.4876382,27909188.6365014,-10133736.270113435,106943773.59732667,-1023129567.9057074,0.0,2377922471.2194433,3285656076.190152,-907733604.9707088,0.32487775706253
3555,1781895130.673798,1432767839.6626945,29200919.06981031,-10026921.96274208,59305949.42528069,-1123795072.5145187,0.0,2169347844.354323,3285656076.190152,-1116308231.8358293,0.3114712694918901
3556,1781895130.673798,273905886.80132353,11275023.464596257,-3416941.016101671,175033507.65732473,-324099574.3160482,0.0,1914593033.2648926,3285656076.190152,-1371063042.9252596,0.059544758000287724
3557,90312298.29024985,964662882.596966,487132.81693262095,-17817321.20228492,59441964.96990555,-304867735.79763204,0.0,792219221.6741371,133625847.9986229,658593373.6755142,0.20970932230368827
3558,-15351742.224828616,610673244.8629458,17313327.5069534,-7128725.455546707,-218993425.819073,-391187266.9013731,0.0,-4674588.030922234,-97550147.62186527,92875559.59094304,0.13275505323107517
3559,-1768647886.1321893,984756041.2048889,4595638.626255373,-14709103.67473146,-402391437.4581022,-636984532.3786194,0.0,-1833381279.812498,-3588945469.1853204,1755564189.3728223,0.21407740026193237
3560,667426792.5579133,423075422.1137631,16337615.310626298,-8538024.702210864,162525066.00401258,-173693382.31788424,0.0,1087133488.9662201,1407254146.7454176,-320120657.77919745,0.09197291785081807
3561,1779486494.2623153,1094414075.9826105,18993202.51286831,12370492.496621408,44846304.22500001,-799865097.9199526,0.0,2150245471.5594625,3275940677.4122763,-1125695205.8528137,0.23791610347448053
3562,-1770215362.8225992,717901444.1430086,12872080.985118661,-3672730.3933543703,-379631783.78885174,-554469023.793165,0.0,-1977215375.669843,-3588945469.1853204,1611730093.5154774,0.15606553133543666
3563,-1770215362.8225992,403464403.215886,22919123.7800951,21655003.20538953,-412111796.0550002,-180965384.40921256,0.0,-1915254013.0854416,-3588945469.1853204,1673691456.0998788,0.0877096528730187
3564,1034136537.8282497,-13802190.950096272,22627707.197464034,-20232006.97738399,128139625.51338671,-34936743.17011467,0.0,1115932929.4415054,1829074536.7876654,-713141607.3461599,-0.0030004762934991895
3565,-45145994.59973818,1025234478.2118951,32838266.851111718,-31303539.56078569,72208378.0789729,-963681239.2191122,0.0,90150349.76234376,-39850538.12926483,130000887.8916086,0.22287706048084677
3566,1016896720.8226244,904590903.5357418,11823370.12742845,11205365.979266545,195366140.99010125,-862893467.5111557,0.0,1276989033.944007,1824879076.3010397,-547890042.3570328,0.19665019642081344
3567,1156987116.2265642,828795995.251893,4352893.794929438,-25431830.293672528,-241188497.22885922,-395478882.8832085,0.0,1328036794.8676465,2059547788.0632105,-731510993.195564,0.1801730424460637
3568,1781895130.673798,515289864.37372786,13725457.33617974,-14054908.105979552,77446002.0330883,-685114306.6892844,0.0,1689187239.62153,3285656076.190152,-1596468836.568622,0.11201953573341909
3569,-1770215362.8225992,1488221307.3455112,33170053.031262424,-140906.5634944043,-229351105.79059085,-1298273707.3911958,0.0,-1776589722.1911066,-3588945469.1853204,1812355746.9942138,0.32352637116206767
3570,-1770215362.8225992,903998739.1629784,15024734.854139613,-17560227.16169284,-167021842.42271626,-492013924.12553924,0.0,-1527787882.5154295,-3588945469.1853204,2061157586.6698909,0.19652146503543008
3571,-1620818782.440762,1958285569.7374463,36695377.63118512,6770031.090299431,78696763.44626327,-1580862125.8036766,0.0,-1121233166.3392446,-3195997680.3571997,2074764514.017955,0.4257142542907492
3572,-1770215362.8225992,266506961.71717602,21916342.5273477,-11437051.411144553,94526196.63892806,-345521719.18612725,0.0,-1744224632.536419,-3588945469.1853204,1844720836.6489015,0.057936296025473046
3573,-1418009368.1670046,53925064.79631065,16079838.507191734,24425057.22917538,-270496550.7205504,-504602862.1253813,0.0,-2098678820.4802587,-2649160815.8028984,550481995.3226397,0.01172284017311101
3574,-1505242008.153927,1408832110.7154722,6008359.926776496,-22241915.10973836,-242687220.0037609,-1117754863.6574202,0.0,-1473085536.2825978,-2841153911.738822,1368068375.4562242,0.3062678501555374
3575,1579967411.9626107,-337893288.971832,-13569578.88962219,-8941122.096951377,308530547.5356332,-338901534.7584537,0.0,1189192434.7813845,2806121972.573531,-1616929537.7921467,-0.07345506281996347
3576,271847096.0499626,1443293695.2664256,17582539.49815633,-10988224.575293196,44846304.22500001,-1520742514.0307214,0.0,245838896.43352962,769440427.6643124,-523601531.23078275,0.3137594989709621
3577,-1698667327.7092216,1275528968.3107355,16499454.763732443,5089534.39806467,-118214937.99118212,-709810776.0710915,0.0,-1229575084.2989626,-3410776420.9038186,2181201336.604856,0.2772889061545077
3578,-1181892370.0051298,467120472.38872635,10230871.971972743,23842210.327334326,-43336046.19317754,-140159424.35361877,0.0,-864194285.8638928,-2157083860.4304028,1292889574.56651,0.1015479287801579
3579,-1634195235.852984,482721297.6991414,2912384.778350952,-4642640.591627031,-293972431.8579817,-643016013.1025839,0.0,-2090192638.927684,-3195348248.670308,1105155609.742624,0.1049394125432916
3580,873488760.7890015,1429894962.8316617,27559260.545859322,-15905844.453127008,-285337652.12203187,-1053773572.9264902,0.0,975925914.6648735,1534373702.6601038,-558447787.9952303,0.31084673105036126
3581,769202865.8503135,851944534.0418404,5005747.862605221,-5890226.8666903805,-30310779.201440286,-468625157.75379217,0.0,1121326983.9328365,1390868674.9033346,-269541690.9704981,0.18520533348735663
3582,-165474368.56686106,-1252930193.7909708,-12714847.835243374,12104240.357796462,-146590254.68105277,1019600671.3892585,0.0,-546004753.1270732,-293857839.96731377,-252146913.1597594,-0.27237612908499365
3583,-885943347.9919022,989013300.2018639,14693838.084293837,-27524686.179826763,25751905.14659225,-852643312.5587795,0.0,-736652303.2977585,-1610431687.169693,873779383.8719345,0.21500289134823128
3584,699065392.8650556,661680553.0661527,-12563198.744968554,6599141.753845486,34076928.46635167,-526846464.5337107,0.0,862012352.872726,1214866209.5643349,-352853856.6916089,0.1438435984926419
3585,-883709112.1933573,1363577301.6133506,-69882.51129993505,-4900148.772959707,-212784082.63459513,-523436682.7801803,0.0,-261322607.27904174,-1569736883.5826302,1308414276.3035884,0.29642984817681534
3586,-1770215362.8225992,2221192511.507157,31967110.217532225,-20205287.24193408,-208883883.80288294,-1517233821.9796832,0.0,-1263378734.1224103,-3588945469.1853204,2325566735.06291,0.48286793728416455
3587,1781895130.673798,-77620323.89168268,1886175.0314011548,19101628.75521039,131462243.96782678,327175868.41230214,0.0,2183900722.948856,3285656076.190152,-1101755353.2412963,-0.016873983454713627
3588,1781895130.673798,306019051.0370968,-7796653.581785625,-17475396.427457623,44846304.22500001,-388193817.8370896,0.0,1719294618.089562,3285656076.190152,-1566361458.1005902,0.06652588066023843
3589,-1580260306.7600818,2571371800.5299897,6782984.422797734,2348082.4906934574,-166130596.7666698,-1012942573.6551863,0.0,-178830609.73845708,-3018139624.4339895,2839309014.6955323,0.5589938696804325
3590,1781895130.673798,572603951.4629645,13262712.299698481,-10158596.563809637,44846304.22500001,-442251093.38712704,0.0,1960198408.710524,3285656076.190152,-1325457667.479628,0.12447911988325316
3591,-1436906888.8812733,1049825572.4705758,5617023.878446485,-28314446.186694823,4401706.569647275,-977752392.5683228,0.0,-1383129424.7176213,-2752503796.0805106,1369374371.3628893,0.2282229505370817
3592,-1770215362.8225992,368320063.8447732,10684293.687579678,4207283.293479506,-327845681.3884206,-381253587.6524781,0.0,-2096102991.0376658,-3588945469.1853204,1492842478.1476545,0.08006957909668982
3593,-1065587802.1767439,190024624.44568813,10599370.982692424,18107366.05296293,-151288240.4867521,-450903714.39911234,0.0,-1449048395.581265,-1912446171.0909023,463397775.50963736,0.04130970096645394
3594,-761058700.5183312,171017053.0649227,-17690925.50723149,-32357753.251050323,-15862431.21867889,-122984292.46402997,0.0,-778937049.8943992,-1331439891.1802406,552502841.2858415,0.037177620231504935
3595,-1184009813.933549,969363360.1212229,35911522.58410133,-2287228.04000571,-174120927.9648728,-1141075857.2115183,0.0,-1496218944.4446216,-2157736534.421896,661517589.9772744,0.2107311652437441
3596,-1270300366.2844217,558487147.9098264,13915477.991249468,-11013283.613160012,-84743622.15735088,-87060277.0334181,0.0,-880714923.1872748,-2333097307.958207,1452382384.7709322,0.12141024954561444
3597,1618755900.9405158,744665888.5674452,5136481.673113465,12896231.77230821,58261311.37397895,-564856893.8419256,0.0,1874858920.485436,2902137203.968713,-1027278283.4832768,0.1618838888190098
3598,-1625508681.8311942,-754955406.5175647,-2312872.1086468715,3329586.6115615866,60629838.57901417,399535422.5150271,0.0,-1919282112.7518024,-3202417012.5283113,1283134899.7765088,-0.16412074054729667
3599,1077076213.0797346,620009379.835554,10392647.396890175,-8933573.3271548,-32863562.801168673,-674926030.8347399,0.0,990755073.3491151,1929831761.7361784,-939076688.3870633,0.13478464779033783
3600,1781895130.673798,1049116512.2293427,19932923.106518738,-5398097.723184876,204907507.03139767,-835592183.7667494,0.0,2214861791.551123,3285656076.190152,-1070794284.639029,0.22806880700637885
3601,-303502131.0623424,241425015.2837678,7576620.098347735,1755508.0036310046,179359886.79732212,7978409.615258125,0.0,134593308.73598439,-314085498.2560406,448678806.99202496,0.05248369897473213
3602,-1233471791.5037732,1781539194.614295,22878577.455654934,-16218025.404873865,58708549.23137742,-1034783523.6106135,0.0,-421347019.21793306,-2400326805.4735184,1978979786.2555852,0.3872911292639772
3603,1781895130.673798,848765740.356225,26557669.057519335,-22686782.192182463,44846304.22500001,-473165431.4008748,0.0,2206212630.7194853,3285656076.190152,-1079443445.470667,0.18451429138178804
3604,1781895130.673798,-31081140.377753824,2036846.9823362238,16153689.472646898,218113143.74212033,86211197.40269697,0.0,2073328867.895845,3285656076.190152,-1212327208.2943072,-0.006756769647337788
3605,-180260940.21657255,335407411.827469,12086302.10920287,-10610409.553589944,-103846848.12243962,21323035.977963295,0.0,74098552.02203304,-417616519.30091953,491715071.32295257,0.07291465474510195
3606,-387153679.1657762,781633696.2096338,8849169.981960721,2324210.360246516,-73596848.352421,-680197977.1107267,0.0,-348141428.0770828,-582647910.6099215,234506482.53283864,0.16992036874122474
3607,-1064880191.8658527,454993835.4557004,-2678728.255459683,-19861597.741476744,-218133595.3627897,-475219248.7258724,0.0,-1325779526.495751,-2009101923.5162048,683322397.0204539,0.09891170335993486
3608,1781895130.673798,1312761675.545864,12225723.573476667,-29345500.65993723,44846304.22500001,-800480749.1013042,0.0,2321902584.2568974,3285656076.190152,-963753491.9332547,0.28538297294475307
3609,-1316373442.1871734,278540147.6505426,9606280.825995222,-22837800.02049141,194290471.64825743,-354683700.6071226,0.0,-1211458042.6899922,-2498451509.123516,1286993466.433524,0.06055220601098753
3610,-409193234.50510395,719963564.390982,413876.8885483034,-5697580.875347776,-62927223.55975455,582821728.3462021,0.0,825381130.6855261,-690891749.4957829,1516272880.181309,0.15651381834586567
3611,-819705789.3704759,869567961.1798309,4217122.361633727,-16668132.113475597,-70334296.54999448,-858765670.5634495,0.0,-891688805.0559309,-1408315943.7754297,516627138.7194989,0.18903651329996324
3612,-1770215362.8225992,1225866530.4405434,36929331.80935479,5741787.039684549,-268816547.80198705,-872781923.0135195,0.0,-1643276184.3485231,-3588945469.1853204,1945669284.8367972,0.2664927240088138
3613,-137585358.08463362,925597357.4489268,15001191.47803634,-5539720.089381922,179763769.83870986,-472530459.94713587,0.0,504706780.64452153,-222904467.49216366,727611248.1366851,0.2012168168367232
3614,-1770215362.8225992,1223349920.9316914,34004030.150342956,-17793093.212891683,-72554748.75375,-1367996134.7090123,0.0,-1971205388.4162188,-3588945469.1853204,1617740080.7691016,0.2659456349851503
3615,149894321.24383223,654482664.0742228,20488345.68845691,17308457.602901418,102932545.8182807,-872117374.118939,0.0,72988960.30875504,459757229.4634123,-386768269.15465724,0.1422788400161354
3616,1781895130.673798,-118014907.3615208,-8547691.23864833,-20340585.695785437,44846304.22500001,-81844859.01351175,0.0,1597993391.5893316,3285656076.190152,-1687662684.6008205,-0.02565541464380887
3617,-41371941.61354309,405059956.46257806,16399017.184932724,-4571455.475988613,44846304.22500001,-361413759.5360979,0.0,58948121.24688119,20338740.48731804,38609380.75956315,0.08805651227447349
3618,13780823.674882501,536673320.1259735,18745956.367121734,-9513541.602275813,281181074.2946123,-519802839.07648844,0.0,321064793.7838257,117889670.15680599,203175123.6270197,0.1166681130708638
3619,944159730.8564616,1538631433.8926327,23235563.283544727,-7159364.962093579,73452378.07900232,-1161820046.5800884,0.0,1410499694.5694597,1803541668.8662786,-393041974.296819,0.33448509432448537
3620,-1765933141.9883564,1751413350.1327746,19959258.359403715,-3244277.3458009493,-412111796.0550002,-1168273265.6894155,0.0,-1578189872.5863945,-3588945469.1853204,2010755596.5989258,0.3807420326375597
3621,1192538922.047289,616512694.146927,16777908.65321782,-14274492.035027593,-85310146.4673847,-499474980.2266918,0.0,1226769906.1183295,1984533801.2428827,-757763895.1245532,0.13402449872759284
3622,-1210107517.8392594,227131206.36593884,-85253.88681368981,-14049685.186058028,-51898871.22913852,-94649432.0521679,0.0,-1143659553.8274987,-2240157229.740737,1096497675.9132383,0.0493763492099867
3623,-1742935902.838458,541988505.9312867,-816389.3504338758,-1625781.6293882127,25378732.3303981,-613809149.9358379,0.0,-1791819985.492433,-3548543752.635138,1756723767.142705,0.11782358824593189
3624,1758077765.00161,-203653464.01351267,7504133.310012899,11955218.51286265,22720990.560224123,379858093.10003906,0.0,1976462736.471236,3199272680.527917,-1222809944.056681,-0.04427249217685058
3625,-544766241.1372567,-576655504.077055,-3520572.0559141487,18724206.82578627,-187427596.92761353,423289152.5099176,0.0,-870356554.8621353,-885671765.6449614,15315210.782826066,-0.12535989219066412
3626,1463484889.4282413,-653007904.9855494,-135977.35157507285,-14963280.374645859,44846304.22500001,891363616.4693497,0.0,1731587647.4108207,2658685422.3127832,-927097774.9019625,-0.14195824021424988
3627,197376480.02226153,1065839049.5892167,-4972088.321229035,-4740321.3255846035,44846304.22500001,-869069769.0932468,0.0,429279655.0964178,442824891.9716177,-13545236.875199914,0.23170414121504712
3628,-237690065.7679472,278540832.60507494,4002729.667324285,-30960650.124808006,164941485.40973076,-411170388.5077681,0.0,-232336056.71839333,-329621773.7177162,97285716.99932289,0.060552354914146726
3629,1781895130.673798,770098778.5313883,24614663.98782725,10232533.182013052,44846304.22500001,-421034286.0566204,0.0,2210653124.543406,3285656076.190152,-1075002951.6467462,0.16741277794160614
3630,-1770215362.8225992,-306496761.4678792,-11425676.300369326,7844970.871482972,-209870927.54436022,329044032.0527304,0.0,-1961119725.2109945,-3588945469.1853204,1627825743.974326,-0.06662973075388677
3631,-1731521640.2730749,379903074.4076182,9359676.307784852,8302919.862913717,-251132652.33169127,-135683411.06356615,0.0,-1720772033.0900156,-3429756190.534758,1708984157.4447424,0.08258762487122136
3632,1781895130.673798,739719365.4256486,9694107.339005694,-21455052.998187978,44846304.22500001,-688483927.213867,0.0,1866215927.4513972,3285656076.190152,-1419440148.738755,0.16080855770122796
3633,-130222109.7014758,628554456.5018075,27759706.37445505,-6108453.7746757865,-593551.9313483106,-429480137.1725312,0.0,89909910.29623139,-200450880.8596697,290360791.1559011,0.13664227315256683
3634,1781895130.673798,827970909.7964857,17545507.655293904,-2531540.824391542,123597009.39008085,-606685504.7517178,0.0,2141791511.9395492,3285656076.190152,-1143864564.250603,0.17999367604271427
3635,1781895130.673798,1197115451.9111707,15905195.020602752,-513973.24258671515,44846304.22500001,-777401710.1606232,0.0,2261846398.4273615,3285656076.190152,-1023809677.7627907,0.2602424895459067
3636,-1770215362.8225992,1051325413.2895433,10289578.627506439,-29073349.4907659,-97710314.7019961,-486975803.53044343,0.0,-1322359838.6287549,-3588945469.1853204,2266585630.5565653,0.22854900288903116
3637,1781895130.673798,1059161389.0672185,-47323.71266380418,21493953.575119592,162208584.6755069,-838056994.0865169,0.0,2186654740.1924624,3285656076.190152,-1099001335.9976897,0.23025247588417794
3638,-1536051366.1121128,-25278721.964008577,4479121.66504634,-38897129.608501665,-297676969.0903062,-30720422.24891842,0.0,-1924145487.3588014,-2919306464.916757,995160977.5579557,-0.005495374340001864
3639,1781895130.673798,846736629.2591593,22863629.94223109,-12269610.185851995,44846304.22500001,-757501150.0049714,0.0,1926570933.9093652,3285656076.190152,-1359085142.280787,0.1840731802737303
3640,-1213469233.3986368,1288521576.7561858,18470710.147506297,-4760408.639786985,-303213082.7279322,-1101256562.3996694,0.0,-1315707000.2623334,-2204389464.0585585,888682463.7962251,0.28011338625134474
3641,-1505979238.447245,-252540074.60535598,11462787.907000173,-5046647.58494903,-72554748.75375,521129940.7583133,0.0,-1303527980.7259865,-2853559949.3713264,1550031968.64534,-0.05490001621855565
3642,1781895130.673798,931406567.2817273,23656016.695615657,2467765.7230647495,44846304.22500001,-567762332.8498487,0.0,2216509451.749357,3285656076.190152,-1069146624.440795,0.20247968853950593
3643,1781895130.673798,2106061454.8331802,25220832.056822706,-11887552.164940376,44846304.22500001,-1422168175.3685083,0.0,2523967994.255352,3285656076.190152,-761688081.9348001,0.45783944670286525
3644,694511002.5128096,29694083.445903815,2650955.2047291854,-2718967.5449586194,28062593.75648604,172991988.23719233,0.0,925191655.6121624,1205831631.435152,-280639975.8229897,0.006455235531718221
3645,60312443.27669092,989019485.4980749,26438528.734888166,-3836901.3200259195,13002624.470247116,-885793010.4496019,0.0,199143170.21027327,113392280.58962727,85750889.620646,0.21500423597784238
3646,1570140656.0141745,678952890.9365332,14641367.195129924,-26676947.401496187,-50761167.11215627,-394501400.5633749,0.0,1791795399.0688095,2844958309.5432444,-1053162910.4744349,0.14759845455142026
