date,fi_bonds,equity,high_yield,rates_credit_idx,fx_hedge_residual,futures_overlay,irs_hedge,asset_pnl,liability_pnl,surplus_pnl
2023-08-18,-760639765.8880637,56749706.926238686,6899423.398164621,-6457794.312642656,34070550.000000015,0.0,-404307317.6416641,-1073685197.5179672,-1278318255.894373,204633058.37640572
2023-08-25,-586338359.6786143,231726152.45944014,9402266.790523566,-7336675.6511646025,23205825.000000004,0.0,-303460859.028984,-632801650.1087992,-964695432.5050039,331893782.3962047
2023-09-01,-1532829137.2013643,556152493.6864387,14628757.86206826,-8523159.759496178,-159234178.75650012,0.0,-904084664.4175628,-2033889888.5864167,-2709403486.5418983,675513597.9554815
2023-09-08,-407885125.3869137,293083734.3190281,12688047.427550517,-6777895.290639615,19764825.00000003,0.0,-203563357.77773523,-292689771.70870996,-673983506.1751089,381293734.46639895
2023-09-15,-575627201.2456396,544035077.0815171,16473119.861767411,-8911289.626491128,24898425.000000037,0.0,-269319261.6676422,-268451130.5964883,-952332175.3297567,683881044.7332685
2023-09-22,-517843122.1912881,646625348.6943356,19135895.094297975,-9597760.567974305,23642925.000000022,0.0,-206437604.57579756,-44474318.546426386,-839738403.7270956,795264085.1806692
2023-09-29,-408630948.38536066,753665831.6610968,22056248.987609677,-4283966.687229175,24128850.000000007,0.0,-153924802.1461541,233011213.42996258,-657186411.715601,890197625.1455636
2023-10-06,-502610990.9304937,644328935.4461056,17744416.751930356,-1200123.6769174866,88135697.31000002,0.0,-270987448.34474766,-24589513.44412291,-842591969.6833382,818002456.2392153
2023-10-13,-145013016.4413184,731734602.8899955,21189953.102287494,-7455769.552156174,35770125.00000003,0.0,-21982725.98406551,614243169.0147429,-205903444.7827263,820146613.7974691
2023-10-20,-292899463.9424341,370267191.1156873,18653392.510668702,-9383864.884806463,34413720.00000003,0.0,-101648634.06551765,19402340.733597845,-467716989.421957,487119330.1555549
2023-10-27,-461888126.24637437,85509431.79795527,14676826.610223636,-12204425.991227927,39427350.00000002,0.0,-181043486.70680818,-515522430.5362315,-740076028.4798727,224553597.9436412
2023-11-03,-753494304.3311363,467868027.8985281,20038743.920417517,-8512722.000573331,12548013.00299998,0.0,-432187428.0902273,-693739669.5999913,-1284325185.6236544,590585516.023663
2023-11-10,-381422663.3904222,177121413.67138025,15975091.63941451,-3298532.594218116,32050125.000000026,0.0,-163949826.54978862,-323524392.2236341,-625976979.0399866,302452586.8163525
2023-11-17,-359303710.0752306,373424570.57679415,16803308.325016543,-5612139.345552933,38827500.00000001,0.0,-141608961.67402637,-77469432.1929992,-584996369.1051493,507526936.9121501
2023-11-24,-485737368.84199625,359875892.88007766,15296485.345843527,-6714359.39610518,36858225.00000002,0.0,-203556069.7892608,-283977194.8014411,-794967540.2855282,510990345.4840871
2023-12-01,-1482162718.5111597,350223020.93578225,16482600.411305808,-7628171.916997515,-204334714.0357501,0.0,-860451886.2261204,-2187871869.3429394,-2604190144.334542,416318274.9916024
2023-12-08,-471954372.48151016,539299398.5070758,18107661.49094225,-3225341.8565840535,26442225.0,0.0,-243455371.87407365,-134785801.21414983,-779456380.0345411,644670578.8203913
2023-12-15,-10784024.981966302,843931726.5787004,22392536.27318579,-1509965.1452915077,14907899.999999981,0.0,66851773.930635564,935789946.655264,11271234.846904755,924518711.8083593
2023-12-22,229139549.66416124,944358272.7496969,24485412.38949033,-2072554.1070014494,13052550.000000024,0.0,188352692.37718603,1397315923.073533,414486807.0166378,982829116.0568953
2023-12-29,313296091.8288288,984206455.212607,26221463.050884686,-294297.8179675564,14935800.000000006,0.0,231061437.4497742,1569426949.724127,552015263.0511189,1017411686.6730082
2024-01-05,137954568.83391032,756625788.9863371,20731010.39124675,258597.4866495293,-16867875.000000034,0.0,78027043.12461191,976729133.8227556,190446535.02943325,786282598.7933223
2024-01-12,88217695.2203213,613922774.459325,19660939.01550083,1351068.9659691227,-1288050.000000014,0.0,92582721.19024527,814447148.8513614,161904757.20242214,652542391.6489393
2024-01-19,-122092330.87085214,664198509.1552432,18692176.481485672,1752821.1505143878,15472874.999999994,0.0,-20647295.24465403,557376755.6717371,-188538482.1459303,745915237.8176674
2024-01-26,-47079578.40661395,573367249.9850352,19355027.75906547,2916757.066357501,11318100.0,0.0,26027608.34957675,585905164.753421,-57245894.44655037,643151059.1999713
2024-02-02,400008190.3967739,500534172.75697356,17262467.15023233,-1506226.8002673911,11266950.000000011,0.0,247525367.61036527,1175090921.1140776,695091021.3982887,479999899.71578884
2024-02-09,734165996.7948345,658730061.3148314,19283825.30320099,-601641.6783039714,5456774.999999992,0.0,374073671.28414094,1791108688.018704,1249641728.2159414,541466959.8027625
2024-02-16,52469513.66904449,649827629.1735166,20615207.690304182,-13750.413007718278,13096725.000000037,0.0,64082042.15395521,800077367.2738128,100436128.49252033,699641238.7812924
2024-02-23,220617710.64151025,846661615.0795873,22227286.54213781,-1822029.0832364075,13412925.0,0.0,146492184.00853088,1247589692.1885297,379874689.0435486,867715003.1449811
2024-03-01,464048675.5991629,827667361.0672617,21815092.22417027,-1582068.267887788,8760600.000000022,0.0,287970629.5576567,1608680290.1803637,798286980.3115902,810393309.8687735
2024-03-08,604347503.2470572,1062487616.3325927,24027822.75059658,-4725048.736374754,-6282150.000000027,0.0,296925431.78489316,1976781175.3787646,1031007257.2892475,945773918.0895171
2024-03-15,7678022.205964455,985677443.9630321,25515882.19277706,-1639369.9623064026,-16335450.000000017,0.0,44234790.358287625,1045131318.7577548,31664414.629504204,1013466904.1282506
2024-03-22,87294057.98144929,1022686751.3853246,25230775.506466627,-1234275.3906308431,-16772550.000000004,0.0,83337674.95544389,1200542434.4380534,172970545.00810623,1027571889.4299471
2024-03-29,205556392.9127151,859738327.508173,22742612.97619668,-3494356.01400836,-13061850.000000034,0.0,134003004.61180045,1205484131.9948769,364042420.2299061,841441711.7649708
2024-04-05,217658818.1296571,815484645.0957614,21969411.636713337,-7056460.6568196025,-4331475.00000001,0.0,140957378.74918154,1184682317.954494,381762268.12575626,802920049.8287377
2024-04-12,692390903.0983441,666021210.9721122,20220539.565066375,-7830598.029295543,-36474600.00000004,0.0,374282980.67056954,1708610436.2767968,1185853132.5098572,522757303.76693964
2024-04-19,192907830.7633776,526953824.49336374,19639700.41896707,-10645968.194958594,-22782675.000000015,0.0,117932182.60323405,824004895.0839838,339279380.84386444,484725514.24011934
2024-04-26,55727018.49750272,627646521.9471334,19776668.14777292,-8784967.684218267,-25035600.000000015,0.0,46612693.75877382,715942334.6669645,102753454.98993683,613188879.6770277
2024-05-03,258573330.51643866,714213868.9943848,21394621.791342527,-5436945.354818305,-17397975.00000002,0.0,138782249.71149457,1110129150.658842,443266221.4353895,666862929.2234526
2024-05-10,203183018.75355357,824538880.2111238,21482863.81943021,-8733543.363967448,13734239.999999994,0.0,106330480.86809812,1160535940.2882383,347726645.4821882,812809294.8060501
2024-05-17,212147003.68043157,825618284.4734895,22357371.991513725,-10551578.692463294,-21523920.00000002,0.0,117977723.77237459,1146024885.225346,365458101.03174114,780566784.193605
2024-05-24,243984400.77390176,773231320.8426797,22976455.604993954,-8869733.128692087,-13919774.99999999,0.0,136319506.73802218,1153722175.8309054,421540597.6035509,732181578.2273545
2024-05-31,-107319502.44738509,621986181.2709337,21124052.71434041,-9663998.522657076,9751050.000000045,0.0,-25478670.54332836,510399112.4719037,-169202260.3792696,679601372.8511733
2024-06-07,318149628.1370299,611336849.1119249,21002409.952506617,-7934907.521390428,378974.99999999197,0.0,166312603.26781857,1109245557.9478896,540884575.5835552,568360982.3643343
2024-06-14,234422024.80188465,508209892.51533055,20347357.86569605,-8572108.47987082,-10030050.000000002,0.0,128687847.13962983,873064963.8426703,391404461.9495497,481660501.89312065
2024-06-21,96492564.82398447,642392263.956882,22228021.357299834,-9907653.609553259,-15289200.000000006,0.0,68856485.58550972,804772482.1141229,169535230.15008163,635237251.9640412
2024-06-28,27842557.785051648,532504859.81124467,21531871.14927422,-10228330.34695705,-10588050.00000001,0.0,43353406.33655576,604416314.7351692,59217796.39929962,545198518.3358696
2024-07-05,332382999.67070395,682947310.4189671,23072152.886680007,-11775435.298400562,-11372969.999999998,0.0,193659128.68576777,1208913186.3637185,576473794.8361559,632439391.5275626
2024-07-12,471928223.0912243,619240643.5575339,21793591.772044145,-11836154.238452207,-21901500.00000002,0.0,266479129.01783356,1345703933.2001836,803384170.8838701,542319762.3163135
2024-07-19,162234655.2005466,523983311.9066872,22009005.47702021,-10414051.66973091,-5872949.999999971,0.0,114687279.96373093,806627250.878254,288701833.685874,517925417.1923801
2024-07-26,239079092.04578546,467008993.22322387,21866158.624059036,-9427358.176029826,-2301750.000000012,0.0,141768890.4662538,857994026.1832924,403814280.4344549,454179745.7488375
2024-08-02,178392658.71944222,396051113.46958184,22423618.99797853,-8939169.375018908,18227999.99999998,0.0,141681956.66241995,747838178.4744036,313626669.1044302,434211509.3699734
2024-08-09,422255388.97534275,417874363.0775123,22257993.89140798,-9494250.00599806,4856924.999999989,0.0,222097354.49506223,1079847775.4333272,727594908.0781727,352252867.3551545
2024-08-16,526497764.3149312,746255635.2685786,24885370.761800937,-12666224.012738101,2215725.000000007,0.0,281847265.67878366,1569035537.0113566,902007858.419076,667027678.5922806
2024-08-23,473883264.50554204,833610503.3981856,25471288.180323556,-11121898.192842573,13168800.000000011,0.0,259793007.05976522,1594804964.950974,805450591.2180271,789354373.7329469
2024-08-30,48699701.21658559,702820704.9020672,24692384.377646383,-9912802.8713882,18583724.999999996,0.0,88999320.6219772,873883033.2468882,115978828.9122734,757904204.3346148
2024-09-06,223605677.1275294,541651503.8940862,25118417.609602995,-8740596.963243857,-7263300.000000007,0.0,124293880.41422984,898665582.0822047,379502622.84989166,519162959.23231304
2024-09-13,587142775.5322313,736979510.8513799,25005043.36756634,-10667409.955115525,13366425.000000015,0.0,317433748.75705564,1669260093.5531178,1007178242.2176981,662081851.3354197
2024-09-20,605842380.1249094,979921430.3743578,27464958.07681378,-11981111.893321177,14926499.999999996,0.0,327036154.2884477,1943210310.9712071,1038714520.2009678,904495790.7702394
2024-09-27,774066953.437337,1094619472.965206,28702453.966582995,-14407187.363635289,10539225.000000026,0.0,413028424.3427142,2306549342.348205,1335257247.5749817,971292094.7732234
2024-10-04,190356902.33596212,1112131860.8527021,30803615.215927586,-15969124.54589726,-30922500.000000026,0.0,103384830.71122411,1389785584.5699186,327646845.8193636,1062138738.750555
2024-10-11,632281470.2032527,1170271764.9954605,29233014.469586886,-13550250.121674057,-4938299.99999999,0.0,336263795.60506696,2149561495.151693,1068710013.6377182,1080851481.5139747
2024-10-18,865839902.7139015,1362452061.0300512,32766655.76947449,-11816870.35578201,-10849845.000000006,0.0,452594411.7805396,2690986315.9381847,1486142080.3552046,1204844235.5829802
2024-10-25,814840511.1212168,1404263257.588127,31436993.24557886,-13587769.576679345,-15131100.000000007,0.0,407956619.83909255,2629778512.217336,1383472762.5269003,1246305749.690436
2024-11-01,-84448250.74772601,1047149434.1554433,26856538.886297207,-15091260.310006924,20732025.000000026,0.0,12985364.259366605,1008183851.2433742,-121521157.70371532,1129705008.9470897
2024-11-08,450326013.3178773,1320538130.21475,28255934.08585768,-15736192.176704967,-5198700.0000000065,0.0,232014000.55795804,2010199185.9997382,767343407.8131123,1242855778.186626
2024-11-15,691356817.4682499,984876229.8681455,26199371.47252014,-11909436.779217854,-27225749.999999993,0.0,338344615.7378758,2001641847.7675734,1170898076.2610817,830743771.5064917
2024-11-22,700832268.8054132,1058869895.5570172,25505637.26267582,-15511139.058615927,-30724875.000000022,0.0,354143219.74383736,2093115007.3103278,1194397328.1823435,898717679.1279843
2024-11-29,281614660.6252708,1042762386.460265,23475734.86222329,-11113230.428915273,-13696575.000000041,0.0,193238961.89747572,1516281938.4163196,492195958.78738976,1024085979.6289299
2024-12-06,219138974.43023184,1049968621.5313793,23432455.801168762,-14137043.27445365,-13385025.000000004,0.0,131299079.34647277,1396317062.834799,370521131.90285873,1025795930.9319403
2024-12-13,190770675.41910118,803314639.52497,19702468.675199676,-16659097.42321655,-20101949.99999998,0.0,96259071.57874112,1073285807.7747954,324708715.21437645,748577092.560419
2024-12-20,146569623.56005085,589677608.7750763,17588131.235268183,-15503525.580110693,-26611950.000000007,0.0,68297388.29961331,780017276.289898,249646964.16709328,530370312.12280476
2024-12-27,108067425.19254635,598760782.2861518,17141559.63667666,-15655710.153087525,-26065575.000000026,0.0,49878519.47096547,732127001.4332528,190262531.3779354,541864470.0553174
2025-01-03,254188348.6331121,705184839.8986418,19377759.687882625,-16196977.654315326,-13781205.000000006,0.0,137674768.506028,1086447534.0713491,493656834.7853422,592790699.2860069
2025-01-10,-437273229.3647373,563419786.7461427,16361792.717676314,-18810455.99691182,6137999.99999998,0.0,-155679778.68398872,-25843884.581818774,-710695847.5805454,684851962.9987266
2025-01-17,171153372.4466647,731510329.913929,18335545.694915347,-18764576.885657884,-24330659.999999985,0.0,94842520.36994377,972746531.5397948,293551544.293664,679194987.2461308
2025-01-24,163988284.50583184,752677391.6736507,17474440.699490074,-19918400.199838053,-19632300.00000001,0.0,76580293.00250341,971169709.681638,274390271.7662916,696779437.9153464
2025-01-31,167849995.25613248,710978363.0680994,18223002.82937567,-20105522.471990082,-21710850.000000022,0.0,89268094.61584873,944503083.2974662,281952369.9565487,662550713.3409175
2025-02-07,-211777740.77328166,635976812.009621,18701318.02930645,-20517849.048975363,-31974330.000000022,0.0,-60152254.024005204,330255956.1926652,-347524114.69170856,677780070.8843738
2025-02-14,223074571.6579058,696559826.6283563,19393961.278991364,-21614462.724888444,-24005625.00000003,0.0,128613454.21229993,1022021726.052665,381710284.6253185,640311441.4273465
2025-02-21,160777098.37579748,547703991.9270134,18769228.136892874,-22243032.218326304,-21183075.0,0.0,101487054.88884597,785311266.1102234,274274293.06718445,511036973.04303896
2025-02-28,74891841.8654082,389935442.52552545,19334149.6822856,-17796948.127771396,-20739000.00000002,0.0,46730631.369193584,492356117.3146415,125318287.7808609,367037829.5337806
2025-03-07,-39325380.12529801,322051667.06746256,17120135.09736545,-18529991.744672988,-25100700.0,0.0,42876703.0024656,299092433.2973226,-54886509.96656132,353978943.2638839
2025-03-14,-162994896.43860203,262157308.33952427,15932927.980238294,-20985908.492153585,-15224100.000000006,0.0,-45039852.26911331,33845479.11989363,-264302291.19851685,298147770.31841046
2025-03-21,-144996405.835781,204097076.59828258,16761846.063325081,-21344770.857581303,-16121550.000000013,0.0,-41998583.04495283,-3602387.0767075047,-243619944.9481001,240017557.87139258
2025-03-28,-187917523.92191827,88446854.01467928,15823847.03881614,-21114358.52817346,-15005084.999999996,0.0,-56632601.38312563,-176398867.77972195,-314618856.0207329,138219988.24101093
2025-04-04,-36710772.58550867,-274185949.87062985,12790675.106192457,-13218925.342767848,-11325540.00000002,0.0,19463418.331583295,-303187094.36113054,-48741327.43317604,-254445766.9279545
2025-04-11,-640647042.5677503,-25118417.066712838,11873267.7984801,-17635499.493421834,18548850.000000026,0.0,-263505923.38829133,-916484764.7176962,-1051171591.2630892,134686826.545393
2025-04-18,80554082.47700213,82414783.07365024,15433224.341406548,-16827598.7969554,-15951824.99999999,0.0,86081844.81652912,231704510.91163266,138194952.1003132,93509558.81131947
2025-04-25,171982027.71720347,160777440.37363687,16981144.341381468,-17932514.789644334,-14480100.000000015,0.0,129349781.58688165,446677779.2294591,298705291.33277893,147972487.89668018
2025-05-02,207692746.70334634,235812820.3563227,15928994.328529302,-18808903.636225387,-24740325.000000022,0.0,115837933.72653073,531723266.47850364,352873830.2342787,178849436.24422497
2025-05-09,-372375999.94303465,142482044.01415765,16346891.887109902,-19063905.409180157,-20988240.00000001,0.0,-122491661.17684223,-376090870.6277895,-604784336.276165,228693465.6483755
2025-05-16,44185058.58818164,263323694.86464655,17048368.282605782,-14476209.551139068,-25454099.999999978,0.0,63913505.532644495,348540317.7169394,78263471.6407423,270276846.0761971
2025-05-23,-22664098.56138631,189037377.54497296,16470932.403045079,-20286153.95607077,-26844450.00000003,0.0,49217493.94080862,184931101.37136954,-25777531.454006195,210708632.82537574
2025-05-30,101137961.62581342,298858022.1781985,17733761.432265885,-18389027.559566785,-25958160.00000002,0.0,108337285.57918835,481719843.25589937,179972937.0214405,301746906.23445886
2025-06-06,-37702499.27788533,389899037.7693901,17504883.67424079,-20228778.299736768,-31022010.00000003,0.0,34813530.91997819,353264164.78598696,-55659333.74672794,408923498.5327149
2025-06-13,-95548390.93317115,360643772.90450114,17453678.147776455,-21903503.297798414,-25401090.000000007,0.0,10532539.19341517,245777006.01472315,-147980253.33686256,393757259.35158575
2025-06-20,-41889721.43203734,328865021.8490028,17263627.45286132,-20768220.921063844,-23846595.000000004,0.0,38423857.90908859,298047969.8578515,-57337371.259114265,355385341.1169658
2025-06-27,-34807401.755801015,508069557.51651067,18137550.6409197,-17622809.562543474,-17424015.00000003,0.0,47301306.36010378,503654188.1991896,-45382844.60204601,549037032.8012357
2025-07-04,-78887102.89552917,528614483.6929811,18131604.59838332,-16990357.70941336,-8046825.0,0.0,5097221.472713576,447919024.1591355,-118553432.30282688,566472456.4619625
2025-07-11,-458404883.1884207,445361773.6952125,16914366.925888456,-18740810.672793128,10978650.000000032,0.0,-164589553.0803479,-168480456.32046077,-746174558.0733957,577694101.7529349
2025-07-18,-168480535.1856735,576344450.2513874,16662118.099981144,-19608454.82800623,-28053450.000000015,0.0,-22532920.127282016,354331208.2104068,-270670972.88295937,625002181.0933661
2025-07-25,-191026288.64683598,689362559.246845,16851830.350396052,-20416387.253873922,-26567775.0,0.0,-40386184.436858796,427817754.25967234,-308033385.1177387,735851139.3774111
