date,fi_bonds,equity,high_yield,rates_credit_idx,fx_hedge_residual,futures_overlay,irs_hedge,asset_pnl,liability_pnl,surplus_pnl
2019-10-18,1301510745.8729675,158339787.08366734,14107902.89204605,-5225470.248060047,52642650.00000003,0.0,0.0,1521375615.6006207,2356551667.4613886,-835176051.8607678
2019-10-25,1250494639.1608348,395067517.53877914,15895224.672189876,-6390502.93921093,50782650.00000004,0.0,0.0,1705849528.432593,2262403487.8347616,-556553959.4021685
2019-11-01,143865372.22217387,317452264.2284972,14859017.391447745,-5980158.989125679,-33645075.00000001,0.0,0.0,436551419.85299313,214834669.5979681,221716750.25502503
2019-11-08,1274964630.8633828,307750794.8413816,14981776.561844915,-5991398.454000616,28555650.000000022,0.0,0.0,1620261453.8126085,2308383480.236869,-688122026.4242604
2019-11-15,1252346158.2307332,417585305.10750365,18187612.026701592,-5486992.73446507,51247650.000000045,0.0,0.0,1733879732.6304734,2264989856.7208033,-531110124.0903299
2019-11-22,1188141466.874592,579413607.7677671,18784242.45878125,-5248781.389489057,51387150.00000003,0.0,0.0,1832477685.7116513,2198946629.0900507,-366468943.3783994
2019-11-29,1176853466.3630908,431182743.4142635,20069315.096966237,-6041539.117367562,50371125.000000045,0.0,0.0,1672435110.756953,2177490645.6111193,-505055534.85416627
2019-12-06,1183568121.4471369,675588512.9358865,21806513.37623132,-4539817.6580437925,16275000.000000013,0.0,0.0,1892698330.1012108,2192365471.590472,-299667141.4892614
2019-12-13,1153319410.280389,798801180.5552841,22770545.212519325,-6040785.02152321,49327200.00000003,0.0,0.0,2018177551.0266695,2131593920.7074232,-113416369.68075371
2019-12-20,1121233621.9190662,1300128763.5463922,26631426.42935658,-6268969.759101564,46744125.00000002,0.0,0.0,2488468967.1357136,2068299586.4393625,420169380.69635105
2019-12-27,1105637623.7802649,1195810362.9107397,26751211.99967693,-7021249.545877227,44556300.00000003,0.0,0.0,2365734249.144804,2038785453.6823568,326948795.46244717
2020-01-03,631334078.385948,1073701402.0289757,26147212.121178962,-9119968.897780893,38088150.000000045,0.0,0.0,1760150873.6383216,959871084.4218054,800279789.2165163
2020-01-10,2711.5336492816864,955241204.5754504,22995889.863131188,-9935486.036744298,67787672.14650005,0.0,0.0,1036091992.0819867,4408.212628364563,1036087583.8693583
2020-01-17,1119179706.5713134,930967828.8129705,21841884.29257091,-10279841.951868134,46634850.00000004,0.0,0.0,2108344427.7249868,2063185852.0319662,45158575.69302058
2020-01-24,1026972691.1119233,863384806.7223893,21127490.816078275,-9524315.871827768,48085650.00000003,0.0,0.0,1950046322.778563,1885068694.0473223,64977628.73124075
2020-01-31,1049206959.5266137,658371097.4317,19344681.82269808,-8141078.54257915,52014900.00000003,0.0,0.0,1770796560.2384326,1929164545.1389513,-158367984.90051866
