Date,1Y,2Y,3Y,4Y,5Y,6Y,7Y,8Y,9Y,10Y
2015-11-19,,,,,,,,,,
2015-11-20,-0.00014499999999999995,,,,,,,,,
2015-11-23,-4.49999999999999e-05,,,,,,,,,
2015-11-24,9.999999999999994e-05,0.00022999999999999984,,,,,,,,
2015-11-25,-0.00013000000000000002,-0.00017000000000000012,,,,,,,,
2015-11-26,-7.999999999999999e-05,-8.99999999999998e-05,-9.099999999999994e-05,-5.200000000000002e-05,-8.000000000000194e-06,1.2999999999999557e-05,3.199999999999991e-05,4.399999999999977e-05,6.400000000000069e-05,7.899999999999921e-05
2015-11-27,-1.0000000000000026e-05,4.49999999999999e-05,9.99999999999981e-06,-4.999999999999997e-05,8.000000000000194e-06,-2.400000000000015e-05,-6.499999999999995e-05,-7.000000000000062e-05,-7.400000000000028e-05,-9.10000000000008e-05
2015-11-30,0.0,-2.499999999999985e-05,6.500000000000006e-05,9.999999999999999e-05,4.9e-05,7.000000000000018e-05,0.00010500000000000006,0.00012000000000000031,0.0001299999999999999,0.00016000000000000042
2015-12-01,-0.00011999999999999988,-0.0001600000000000002,-0.00019499999999999997,-0.000217,-0.0002490000000000001,-0.0002249999999999995,-0.00023499999999999997,-0.00024399999999999943,-0.00024499999999999956,-0.00021799999999999944
2015-12-02,2.499999999999985e-05,2.0000000000000052e-05,-8.700000000000005e-05,-7.3e-05,-3.899999999999997e-05,-4.100000000000067e-05,-4.0000000000000105e-05,3.199999999999991e-05,7.299999999999928e-05,7.399999999999941e-05
2015-12-03,0.0007050000000000001,0.00119,0.001327,0.001737,0.001915,0.001915,0.001954,0.001882,0.0019510000000000005,0.0018639999999999993
2015-12-04,-2.999999999999997e-05,-0.00015,-1.99999999999994e-06,-0.00016700000000000005,-0.00028299999999999983,-0.0002469999999999998,-0.00023099999999999943,-0.0002180000000000003,-0.00029900000000000065,-0.00021799999999999944
2015-12-07,-7.000000000000002e-05,-0.00014,-0.00019700000000000005,-0.0004190000000000001,-0.0004860000000000003,-0.000536,-0.0006220000000000002,-0.0006550000000000002,-0.0006899999999999996,-0.0007390000000000001
